jenis_makam,lokasi,zona,no_lot,ukuran
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-118,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-128,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-138,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-88,Double
kotak_abu,KARAWANG,LCB-B-B13A,DB-3A-98,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-01-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-01-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-01-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-01-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-01-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-02-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-02-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-02-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-02-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-02-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-03-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-03-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-03-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-03-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-03-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-05-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-05-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-05-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-05-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-05-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-06-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-06-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-06-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-06-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-06-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-07-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-07-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-07-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-07-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-07-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-08-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-08-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-08-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-08-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-08-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-09-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-09-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-09-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-09-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-09-68,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B15,DR-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-01-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-01-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-01-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-01-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-01-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-02-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-02-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-02-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-02-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-02-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-03-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-03-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-03-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-03-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-03-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-05-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-05-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-05-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-05-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-05-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-06-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-06-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-06-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-06-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-06-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-07-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-07-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-07-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-07-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-07-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-08-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-08-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-08-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-08-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-08-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-09-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-09-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-09-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-09-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-09-68,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B16,DL-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-01-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-02-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-03-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-05-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-06-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-07-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-08-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-09-98,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-108,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-118,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-128,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-138,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-88,Double
kotak_abu,KARAWANG,LCB-B-B17,DB-3A-98,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-01-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-01-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-01-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-01-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-01-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-02-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-02-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-02-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-02-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-02-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-03-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-03-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-03-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-03-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-03-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-05-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-05-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-05-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-05-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-05-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-06-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-06-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-06-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-06-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-06-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-07-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-07-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-07-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-07-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-07-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-08-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-08-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-08-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-08-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-08-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-09-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-09-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-09-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-09-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-09-68,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B18,DR-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-01-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-02-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-03-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-05-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-06-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-07-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-08-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-09-98,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-108,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-118,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-128,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-138,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-88,Double
kotak_abu,KARAWANG,LCB-B-B2,DB-3A-98,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-01-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-01-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-01-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-01-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-01-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-02-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-02-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-02-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-02-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-02-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-03-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-03-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-03-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-03-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-03-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-05-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-05-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-05-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-05-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-05-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-06-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-06-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-06-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-06-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-06-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-07-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-07-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-07-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-07-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-07-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-08-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-08-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-08-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-08-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-08-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-09-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-09-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-09-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-09-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-09-68,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-3A-08,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-3A-18,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-3A-28,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-3A-38,Double
kotak_abu,KARAWANG,LCB-B-B3,DR-3A-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-01-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-01-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-01-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-01-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-01-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-02-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-02-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-02-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-02-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-02-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-03-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-03-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-03-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-03-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-03-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-05-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-05-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-05-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-05-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-05-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-06-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-06-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-06-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-06-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-06-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-07-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-07-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-07-28,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-07-38,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-07-68,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-08-08,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-08-18,Double
kotak_abu,KARAWANG,LCB-B-B3A,DL-08-28,Double
